Order ID,OrderChannel,OrderDate,PizzaSize,PizzaType,SideOrder,OrderAmount($),Tip($),PaymentMethod,RiderName,LocationType, Distance(Km) ,OrderTime, DeliveryTime(Mins) ,DeliveryLocation
1871,Call Center,20-Mar-20,Large,ckn_alfredo,"Wings , Drink",24.94,6,Card,Angel,Apartment,3.3,13:58:17,29,Bogus Basin
1872,Website,20-Mar-20,Large,spin_pesto,"Wings , Drink",22.6,5,Card,Sammie,Apartment,1,14:09:33,8,White Water (Downtown)
1873,Call Center,20-Mar-20,XXL,veggie_veg,"Wings,Drink, Pasta",41.13,5.87,Card,Sammie,Apartment,3,15:02:02,26,West Glennwood
1874,Website,20-Mar-20,XLarge,napolitana,"Wings , Drink",25.87,3,Card,Paul,House,4.4,15:45:24,41,Bogus Basin
1875,Website,20-Mar-20,Large,pepperoni,"Wings , Drink",22.15,0,Card,Angel,House,1.3,16:07:06,10,Collister North
1876,WhatsApp,20-Mar-20,Large,spicy_ital,Wings,15.44,3,Card,Sammie,Apartment,3.4,16:29:34,30,North End
1877,WhatsApp,20-Mar-20,Large,veggie_veg,Wings,17.56,2.44,Cash,Angel,House,2.4,16:52:10,20,White Water (Downtown)
1878,WhatsApp,20-Mar-20,Large,four_cheese,Wings,15.97,2,Card,Tim,House,2.8,17:10:10,24,White Water (Downtown)
1879,WhatsApp,20-Mar-20,Large,prsc_argla,Wings,17.18,0,Card,Paul,Apartment,0.7,17:47:27,5,White Water (Downtown)
1880,Website,20-Mar-20,Large,calabrese,Wings,17.18,1,Card,Sammie,House,2.5,18:05:57,21,White Water (Downtown)
1881,Call Center,20-Mar-20,Medium,cali_ckn,Drink,14.65,0,Card,Angel,House,1.2,18:18:32,9,Collister North
1882,Call Center,20-Mar-20,Large,sicilian,Wings,18.26,2,Card,Sammie,House,2.4,18:24:31,20,White Water (Downtown)
1883,WhatsApp,20-Mar-20,Large,soppressata,Wings,15.27,3.73,Cash,Angel,House,1.4,18:39:20,11,Collister South
1884,Website,20-Mar-20,XXL,ital_supr,"Wings,Drink, Pasta",37.85,0,Card,Angel,Apartment,3.1,18:45:39,27,Garden City
1885,WhatsApp,20-Mar-20,Large,soppressata,"Wings , Drink",20.03,2.97,Cash,Angel,House,3.5,18:48:55,31,Bogus Basin
1886,Website,20-Mar-20,Large,thai_ckn,Wings,17.84,3,Card,Sammie,House,2.5,19:04:25,21,North End
1887,WhatsApp,20-Mar-20,Large,the_greek,"Wings , Drink",21.5,3.5,Cash,Tim,House,1.7,19:23:44,14,Bogus Basin
1888,Website,20-Mar-20,XLarge,classic_dlx,"Wings , Drink",31.21,3,Card,Tim,House,3.1,19:43:33,27,West Glennwood
1889,Website,20-Mar-20,Medium,ital_supr,Drink,14.65,3,Card,Sammie,Apartment,0.7,21:31:19,5,Collister North
1890,Website,20-Mar-20,Large,the_greek,"Wings , Drink",21,6,Cash,Paul,House,1.2,21:42:54,9,Collister North
1891,Website,21-Mar-20,Large,cali_ckn,Wings,16.78,3,Card,Sammie,Apartment,1.9,11:39:13,15,Collister South
1892,WhatsApp,21-Mar-20,XLarge,ital_supr,"Wings , Drink",25.66,5.34,Cash,Angel,Apartment,0.4,11:52:00,3,White Water (Downtown)
1893,Website,21-Mar-20,Large,peppr_salami,Wings,15.38,1,Card,Sammie,House,0.7,13:03:53,5,Collister South
1894,Call Center,21-Mar-20,Large,sicilian,Wings,17.28,2,Card,Angel,Apartment,3,13:16:44,26,Garden City
1895,Call Center,21-Mar-20,Large,ital_supr,"Wings , Drink",22.08,2,Card,Angel,House,3.1,13:55:06,27,Garden City
1896,Website,21-Mar-20,Large,mexicana,Wings,17.18,3.82,Cash,Sammie,House,2.3,15:13:57,19,White Water (Downtown)
1897,Call Center,21-Mar-20,XLarge,southw_ckn,"Wings , Drink",25.92,2.08,Cash,Angel,Hotel,2.9,15:35:42,25,Garden City
1898,Call Center,21-Mar-20,XLarge,classic_dlx,"Wings , Drink",31.5,5,Card,Paul,Apartment,2.4,15:53:10,20,White Water (Downtown)
1899,Website,21-Mar-20,Large,brie_carre,Wings,18.37,3,Card,Sammie,House,1.3,15:54:30,10,Collister North
1900,Website,21-Mar-20,Large,four_cheese,Wings,18.9,2,Card,Tim,Apartment,4.8,16:00:21,46,White Water (Downtown)
1901,WhatsApp,21-Mar-20,Large,peppr_salami,"Wings , Drink",24.92,5,Card,Angel,Apartment,0.4,17:18:59,3,White Water (Downtown)
1902,WhatsApp,21-Mar-20,Medium,sicilian,Drink,14.65,2.35,Cash,Angel,Hotel,3.2,17:38:43,28,White Water (Downtown)
1903,Website,21-Mar-20,Large,cali_ckn,Wings,16.78,3.22,Cash,Sammie,Apartment,2.1,18:13:02,17,White Water (Downtown)
1904,Call Center,21-Mar-20,Large,sicilian,"Wings , Drink",20.78,5,Card,Angel,House,4.2,18:24:45,39,Bogus Basin
1905,Call Center,21-Mar-20,Large,ital_supr,"Wings , Drink",21.36,5,Card,Sammie,House,2.5,18:54:19,21,Garden City
1906,Website,21-Mar-20,Medium,classic_dlx,Drink,14.65,2.35,Card,Angel,Apartment,1.2,19:22:48,9,Collister South
1907,Website,21-Mar-20,Large,pep_msh_pep,"Wings , Drink",20.57,3,Cash,Angel,House,2.5,19:46:34,21,West Glennwood
1908,Call Center,21-Mar-20,Medium,ckn_alfredo,Drink,12.273,0,Cash,Sammie,Business,3.2,20:10:28,28,Garden City
1909,Website,21-Mar-20,Large,spin_pestoach_supr,Wings,19.78,1,Card,Sammie,House,2.5,20:34:39,21,White Water (Downtown)
1910,Website,22-Mar-20,Large,bbq_ckn,"Wings , Drink",21.37,0,Card,Angel,Apartment,3,12:43:10,26,Garden City
1911,Website,22-Mar-20,Large,five_cheese,"Wings , Drink",23.48,4,Card,Sammie,House,3.6,13:02:04,32,West Glennwood
1912,Website,22-Mar-20,Large,pep_msh_pep,Wings,17.84,2.16,Card,Sammie,Apartment,3.1,13:26:41,27,Bogus Basin
1913,Website,22-Mar-20,XLarge,prsc_argla,"Wings , Drink",28.44,3,Card,Angel,House,0.8,14:23:14,6,Collister North
1914,Website,22-Mar-20,XLarge,spin_pestoach_supr,"Wings , Drink",28.44,2.56,Cash,Sammie,Business,0.4,14:49:07,3,White Water (Downtown)
1915,WhatsApp,22-Mar-20,Medium,thai_ckn,Drink,12.38,2,Card,Sammie,Apartment,0.5,15:08:19,4,White Water (Downtown)
1916,WhatsApp,22-Mar-20,Large,bbq_ckn,Wings,19.25,4,Card,Paul,House,3.2,15:11:14,28,Bogus Basin
1917,WhatsApp,22-Mar-20,XLarge,the_greek,"Wings , Drink",26.31,0.69,Cash,Angel,House,3.6,15:27:27,32,Bogus Basin
1918,Call Center,22-Mar-20,Medium,four_cheese,Drink,14.65,0,Card,Sammie,House,0.5,16:00:51,4,White Water (Downtown)
1919,Website,22-Mar-20,Medium,ital_supr,Drink,14.65,3.35,Card,Angel,Business,2.5,16:10:26,21,Garden City
1920,Call Center,22-Mar-20,Large,prsc_argla,Wings,17.18,2.82,Cash,Tim,House,1.8,16:19:30,14,Collister North
1921,Website,22-Mar-20,XLarge,southw_ckn,"Wings , Drink",25.78,5,Card,Paul,House,4.4,16:40:10,41,Bogus Basin
1922,WhatsApp,22-Mar-20,Medium,classic_dlx,Drink,14.94,3.06,Cash,Sammie,Apartment,0.3,17:26:06,2,Collister North
1923,WhatsApp,22-Mar-20,XLarge,ital_supr,"Wings , Drink",28.04,5,Card,Angel,House,3.2,17:27:07,28,West Glennwood
1924,WhatsApp,22-Mar-20,Large,ital_supr,"Wings , Drink",20.46,6.54,Cash,Sammie,Apartment,1.7,17:34:06,14,White Water (Downtown)
1925,WhatsApp,22-Mar-20,Medium,ital_supr,Drink,14.65,3,Card,Angel,House,2.3,17:36:16,19,North End
1926,Website,22-Mar-20,Large,big_meat,Wings,16.77,2,Card,Angel,Apartment,0.5,17:47:51,4,White Water (Downtown)
1927,Website,22-Mar-20,XLarge,ital_supr,"Wings , Drink",30.01,3,Card,Angel,House,2.6,18:12:48,22,Bogus Basin
1928,Website,22-Mar-20,Medium,ital_supr,Drink,13.97,0,Card,Sammie,Apartment,2.3,18:14:07,19,Collister North
1929,Call Center,22-Mar-20,XLarge,southw_ckn,"Wings , Drink",26.31,3.69,Cash,Tim,House,2.4,18:54:05,20,Garden City
1930,Website,22-Mar-20,XLarge,southw_ckn,"Wings , Drink",28.73,5,Card,Tim,Business,2.8,19:28:20,24,Garden City
1931,Website,22-Mar-20,Medium,veggie_veg,Drink,14.65,0,Card,Sammie,Apartment,2.1,20:01:15,17,Garden City
1932,Website,22-Mar-20,XLarge,calabrese,"Wings , Drink",30.8,5,Card,Paul,House,0.9,20:15:20,7,Collister North
1933,Website,22-Mar-20,Medium,thai_ckn,Drink,14.65,2,Card,Sammie,House,2.2,21:16:53,18,Garden City
1934,Call Center,23-Mar-20,Medium,spin_pestoach_supr,No Side,11.48,2,Card,Angel,House,0.9,11:46:12,7,Collister North
1935,Call Center,23-Mar-20,Large,thai_ckn,Wings,15.71,3,Card,Sammie,Apartment,3.1,12:03:53,27,North End
1936,Call Center,23-Mar-20,XLarge,veggie_veg,"Wings , Drink",31.61,7,Card,Angel,Apartment,3.5,12:39:17,31,White Water (Downtown)
1937,Website,23-Mar-20,Large,napolitana,"Wings , Drink",23.14,0,Card,Tim,Business,0.6,13:45:49,4,Collister South
1938,Website,23-Mar-20,Large,hawaiian,"Wings , Drink",24.8,3,Card,Sammie,Apartment,3.1,17:07:36,27,Bogus Basin
1939,Website,23-Mar-20,Large,southw_ckn,Wings,19.94,5.06,Cash,Sammie,Business,0.5,18:03:24,4,Collister South
1940,WhatsApp,23-Mar-20,Large,five_cheese,Wings,15.18,0,Card,Angel,House,2.1,18:34:40,17,Collister North
1941,Call Center,24-Mar-20,Large,cali_ckn,Wings,19.63,2,Card,Tim,House,1.7,11:32:48,14,Collister North
1942,Call Center,24-Mar-20,XLarge,spicy_ital,"Wings , Drink",27.25,6,Card,Angel,Apartment,0.4,12:32:20,3,White Water (Downtown)
1943,WhatsApp,24-Mar-20,XXL Pizza,sicilian,"Wings, Pasta, Salad",58.61,10,Card,Paul,Apartment,1,14:29:13,8,Collister North
1944,Call Center,24-Mar-20,Large,spin_pestoach_supr,Wings,17.42,2,Card,Sammie,House,3.3,16:12:16,29,Garden City
1945,Website,24-Mar-20,Medium,five_cheese,Drink,13.3,6.7,Cash,Angel,House,0.9,17:28:54,7,Collister North
1946,WhatsApp,24-Mar-20,Medium,spin_pestoach_supr,Drink,14.65,2,Card,Sammie,House,2.5,17:33:10,21,Collister North
1947,Call Center,24-Mar-20,Large,pepperoni,Wings,15.72,5,Card,Angel,House,3.2,17:59:47,28,Garden City
1948,Website,24-Mar-20,XXL,thai_ckn,"Wings,Drink, Pasta",35.92,4.47,Cash,Angel,Apartment,0.2,18:20:15,1,Collister North
1949,Website,24-Mar-20,Large,ckn_pesto,Wings,16.77,3.23,Cash,Sammie,House,2.2,19:02:13,18,Garden City
1950,WhatsApp,24-Mar-20,Large,four_cheese,Wings,18.25,1.75,Cash,Paul,Apartment,2.4,19:55:45,20,Garden City
1951,WhatsApp,24-Mar-20,Medium,ital_supr,Drink,14.65,3,Card,Tim,House,3.1,20:39:19,27,White Water (Downtown)
1952,WhatsApp,25-Mar-20,XLarge,mexicana,"Wings , Drink",28.44,1.56,Cash,Tim,House,1.4,11:31:27,11,Collister South
1953,WhatsApp,25-Mar-20,XLarge,prsc_argla,"Wings , Drink",27.11,5,Card,Angel,House,2,12:13:41,16,White Water (Downtown)
1954,Website,25-Mar-20,Medium,spin_pesto,Drink,12.27,3.73,Cash,Paul,House,1.1,14:07:46,8,Collister South
1955,Call Center,25-Mar-20,Medium,veggie_veg,Drink,14.01,1.99,Cash,Tim,Apartment,3.1,16:09:37,27,Garden City
1956,Website,25-Mar-20,Large,prsc_argla,"Wings , Drink",24.16,6,Card,Angel,Apartment,1.2,17:28:12,9,Collister North
1957,WhatsApp,25-Mar-20,Large,napolitana,"Wings , Drink",20.49,3,Card,Tim,House,0.8,18:29:44,6,Collister North
1958,Website,25-Mar-20,Medium,five_cheese,Drink,14.64,2.36,Cash,Paul,House,1,18:59:57,8,Collister South
1959,WhatsApp,25-Mar-20,Medium,mexicana,Drink,14.65,2.75,Cash,Paul,House,1.8,20:14:01,14,Collister North
1960,Call Center,25-Mar-20,Large,peppr_salami,Wings,16.78,2.22,Cash,Sammie,Apartment,3,20:33:01,26,North End
1961,Website,26-Mar-20,Large,prsc_argla,Wings,19.13,4,Card,Sammie,House,2.5,11:25:00,21,North End
1962,WhatsApp,26-Mar-20,Large,veggie_veg,Wings,15.27,3,Card,Tim,House,1.1,12:34:43,8,Collister North
1963,Website,26-Mar-20,Large,five_cheese,Wings,18.57,5,Card,Tim,House,1,13:28:14,8,Collister North
1964,Call Center,26-Mar-20,Large,green_garden,"Wings , Drink",23.86,3.14,Cash,Sammie,House,2.3,16:33:10,19,White Water (Downtown)
1965,WhatsApp,26-Mar-20,XLarge,soppressata,"Wings , Drink",28.84,0,Card,Sammie,House,0.9,17:14:29,7,Collister South
1966,WhatsApp,26-Mar-20,Large,spin_pestoach_supr,Wings,19.25,2.5,Card,Tim,House,2.2,18:01:42,18,North End
1967,Call Center,26-Mar-20,XLarge,ital_supr,"Wings , Drink",33.2,5,Card,Tim,Apartment,3.9,19:15:25,34,Bogus Basin
1968,Website,26-Mar-20,Large,pep_msh_pep,Wings,15.71,4.29,Cash,Angel,House,2.7,11:23:22,23,Collister North
1969,Website,27-Mar-20,Large,thai_ckn,Wings,16.6,5.4,Cash,Paul,House,2.5,11:40:47,21,North End
1970,Website,27-Mar-20,XLarge,calabrese,"Wings , Drink",25.6,4,Card,Tim,House,1.2,12:18:49,10,Collister North
1971,Website,27-Mar-20,Medium,hawaiian,Drink,14.65,3.35,Cash,Angel,Business,1.7,12:38:51,14,North End
1972,Website,27-Mar-20,Large,ital_supr,Wings,18.9,6,Card,Tim,House,8.1,12:50:15,76,Hidden Springs
1973,Website,27-Mar-20,Large,napolitana,"Wings , Drink",21.28,3,Card,Paul,Apartment,3.1,13:00:35,27,North End
1974,Website,27-Mar-20,XLarge,southw_ckn,"Wings , Drink",25.52,1.48,Cash,Paul,Business,0.5,13:26:14,4,Collister South
1975,Website,27-Mar-20,Large,spicy_ital,Wings,19.51,1.49,Cash,Sammie,Apartment,2,13:46:04,17,Garden City
1976,Website,27-Mar-20,Large,bbq_ckn,"Wings , Drink",23.33,1.67,Card,Sammie,House,1.1,15:03:13,9,Collister North
1977,Call Center,27-Mar-20,XLarge,classic_dlx,"Wings , Drink",32.4,3.6,Cash,Tim,Apartment,0.7,16:09:26,6,Collister South
1978,Call Center,27-Mar-20,XXL Pizza,classic_dlx,"Wings, Pasta, Salad",55.42,10,Card,Tim,House,1.6,16:45:29,13,Collister North
1979,Call Center,27-Mar-20,Large,ital_supr,Wings,19.47,5.53,Cash,Sammie,House,0.9,16:47:03,7,White Water (Downtown)
1980,Call Center,27-Mar-20,Large,napolitana,"Wings , Drink",24.8,5.2,Cash,Sammie,House,1,16:59:21,8,Collister North
1981,Call Center,27-Mar-20,Large,sicilian,Wings,15.72,4,Card,Angel,House,0.9,17:24:31,7,White Water (Downtown)
1982,WhatsApp,27-Mar-20,XXL Pizza,sicilian,"Wings, Pasta, Salad",70.58,5,Card,Tim,House,1.5,18:03:45,12,White Water (Downtown)
1983,Website,27-Mar-20,Large,southw_ckn,"Wings , Drink",21,4,Card,Angel,Apartment,0.7,18:14:14,6,Collister North
1984,Website,27-Mar-20,XLarge,southw_ckn,"Wings , Drink",26.01,3.99,Cash,Paul,Apartment,3.4,18:34:49,29,West Glennwood
1985,WhatsApp,27-Mar-20,Large,spin_pesto,Wings,16.77,1,Card,Sammie,Apartment,3,18:55:40,26,West Glennwood
1986,Website,27-Mar-20,XLarge,spin_pestoach_supr,"Wings , Drink",28.96,0.14,Cash,Angel,Apartment,2.2,19:28:25,18,Garden City
1987,WhatsApp,27-Mar-20,XLarge,thai_ckn,"Wings , Drink",26.31,4,Card,Sammie,Apartment,1,19:46:29,8,Collister South
1988,WhatsApp,27-Mar-20,Large,ckn_alfredo,Wings,16.5,3.5,Cash,Angel,House,2.3,20:37:04,19,North End
1989,Website,27-Mar-20,XLarge,hawaiian,"Wings , Drink",25.1,3,Card,Angel,Apartment,0.7,20:48:12,6,Collister South
1990,Call Center,27-Mar-20,Large,ital_supr,Wings,19.05,5,Cash,Sammie,Hotel,3.6,21:14:51,31,White Water (Downtown)
1991,WhatsApp,27-Mar-20,Large,prsc_argla,"Wings , Drink",22.26,3,Card,Paul,House,7.5,21:34:51,70,Hidden Springs
1992,Website,28-Mar-20,Large,big_meat,"Wings , Drink",21.28,5,Card,Tim,House,1.4,12:29:36,11,Collister South
1993,Website,28-Mar-20,Large,four_cheese,"Wings , Drink",22.08,3.92,Card,Tim,Apartment,2.5,13:53:00,21,White Water (Downtown)
1994,WhatsApp,28-Mar-20,XLarge,bbq_ckn,"Wings , Drink",25.66,5,Card,Angel,House,1.3,14:44:44,11,Collister North
1995,Website,28-Mar-20,XLarge,big_meat,"Wings , Drink",25.78,7.22,Cash,Paul,House,2.3,15:41:01,19,White Water (Downtown)
1996,Website,28-Mar-20,Medium,peppr_salami,No Side,8.83,0,Card,Tim,Apartment,1.2,15:53:18,10,Collister South
1997,Call Center,28-Mar-20,Medium,hawaiian,Drink,14.65,1,Card,Angel,Hotel,3.1,16:32:04,27,White Water (Downtown)
1998,WhatsApp,28-Mar-20,Large,ital_supr,Wings,15.18,2,Card,Tim,House,2.5,17:07:23,21,North End
1999,Website,28-Mar-20,XXL,veggie_veg,"Wings,Drink, Pasta",43,7,Card,Paul,Apartment,0.5,17:38:34,4,White Water (Downtown)
2000,Call Center,28-Mar-20,XLarge,calabrese,"Wings , Drink",27.38,5,Card,Paul,House,1.8,18:25:51,15,Collister North
2001,Website,28-Mar-20,Large,pep_msh_pep,Wings,16.24,0,Card,Sammie,Apartment,0.08,18:26:42,1,White Water (Downtown)
2002,WhatsApp,28-Mar-20,Large,cali_ckn,"Wings , Drink",23.07,3,Card,Sammie,House,2.5,18:53:02,21,North End
2003,WhatsApp,28-Mar-20,Medium,southw_ckn,No Side,11.36,0.64,Cash,Tim,Hotel,3.1,19:07:00,27,White Water (Downtown)
2004,Website,28-Mar-20,Large,classic_dlx,Wings,15.44,4,Card,Tim,Apartment,2.6,19:40:08,22,West Glennwood
2005,Website,28-Mar-20,XXL,veggie_veg,"Wings,Drink, Pasta",39.83,2,Card,Sammie,House,4.3,20:51:42,38,Bogus Basin
2006,Website,29-Mar-20,XXL Pizza,napolitana,"Wings, Pasta, Salad",52.97,8,Card,Sammie,House,8.1,11:38:51,76,Hidden Springs
2007,Website,29-Mar-20,Medium,southw_ckn,No Side,11.48,3.52,Cash,Angel,Apartment,0.3,11:58:56,2,Collister North
2008,Website,29-Mar-20,XXL Pizza,veggie_veg,"Wings, Pasta, Salad",65.27,5,Card,Tim,House,1.8,12:21:17,15,Collister North
2009,Website,29-Mar-20,Medium,classic_dlx,Drink,12.54,1.5,Card,Angel,House,2.5,12:28:14,21,North End
2010,Website,29-Mar-20,Large,pepperoni,"Wings , Drink",21.8,3,Card,Paul,House,2.6,12:45:51,22,White Water (Downtown)
2011,Website,29-Mar-20,Large,southw_ckn,Wings,19.13,2,Card,Sammie,House,2.3,14:01:02,19,North End
2012,Call Center,29-Mar-20,Large,thai_ckn,"Wings , Drink",20.22,2,Card,Angel,House,0.9,15:14:43,7,Collister North
2013,Website,29-Mar-20,Large,pep_msh_pep,"Wings , Drink",20.33,1,Card,Sammie,Apartment,3,16:17:16,26,West Glennwood
2014,WhatsApp,29-Mar-20,Large,sicilian,"Wings , Drink",24.45,0,Card,Angel,House,1.7,16:18:04,14,Collister North
2015,Call Center,29-Mar-20,XLarge,sicilian,"Wings , Drink",25.66,2,Card,Angel,House,1.6,17:45:42,13,Collister South
2016,Call Center,29-Mar-20,XLarge,ital_supr,"Wings , Drink",26.73,3,Card,Sammie,House,3.9,17:54:04,35,North End
2017,Call Center,29-Mar-20,Large,soppressata,Wings,19.5,5,Card,Sammie,House,8.3,18:02:12,90,Hidden Springs
2018,Call Center,29-Mar-20,XLarge,ckn_alfredo,"Wings , Drink",30.97,5,Card,Angel,House,4.8,18:25:09,46,Bogus Basin
2019,Website,29-Mar-20,Large,green_garden,Wings,17.3,10,Card,Sammie,Apartment,0.09,18:36:19,1,White Water (Downtown)
2020,Website,29-Mar-20,Medium,spicy_ital,Drink,14.65,3,Card,Sammie,Business,0.2,18:38:01,1,White Water (Downtown)
2021,Call Center,29-Mar-20,Medium,soppressata,Drink,14.65,2,Card,Angel,Business,1.4,18:41:40,11,White Water (Downtown)
2022,Website,29-Mar-20,XLarge,thai_ckn,"Wings , Drink",29.54,5,Card,Sammie,Business,2.7,18:59:32,23,Garden City
2023,WhatsApp,29-Mar-20,Large,ckn_pesto,Wings,16.77,3.23,Cash,Sammie,House,1.4,19:18:49,11,Garden City
2024,Call Center,29-Mar-20,XLarge,mexicana,"Wings , Drink",30.02,5.98,Card,Sammie,Business,2.5,19:26:59,21,Garden City
2025,Website,29-Mar-20,Large,prsc_argla,"Wings , Drink",22.59,2,Card,Angel,Apartment,2.3,19:32:29,19,Garden City
2026,Call Center,29-Mar-20,Large,spin_pestoach_supr,Wings,18.37,5,Card,Sammie,Business,3.2,19:38:48,28,West Glennwood
2027,Website,29-Mar-20,Medium,napolitana,Drink,14.13,2,Card,Angel,Apartment,3.2,20:12:09,28,Bogus Basin
2028,Website,29-Mar-20,Medium,mexicana,No Side,11.86,0,Cash,Angel,House,0.7,20:31:06,5,Collister South
2029,WhatsApp,29-Mar-20,XLarge,veggie_veg,"Wings , Drink",29.88,2.12,Cash,Angel,Apartment,0.2,20:58:23,1,Collister North
2030,Call Center,29-Mar-20,Large,peppr_salami,Wings,18.9,9.1,Cash,Paul,Apartment,2.7,21:13:02,23,West Glennwood
2031,WhatsApp,30-Mar-20,Large,mexicana,"Wings , Drink",21.13,7,Card,Sammie,Business,3.1,11:34:10,27,Garden City
2032,Website,30-Mar-20,Medium,napolitana,Drink,14.12,1.88,Cash,Tim,House,1.3,13:44:28,10,Collister North
2033,Website,30-Mar-20,Medium,spicy_ital,Drink,13.28,2,Card,Angel,Apartment,1,14:40:42,8,Collister North
2034,Website,30-Mar-20,Large,brie_carre,"Wings , Drink",24.31,4.69,Cash,Angel,House,1.1,16:51:22,8,Collister South
2035,Website,30-Mar-20,XXL,four_cheese,"Wings,Drink, Pasta",41.65,4,Card,Sammie,House,2.9,17:21:31,25,West Glennwood
2036,Website,30-Mar-20,XLarge,ital_supr,"Wings , Drink",27.29,7.71,Cash,Angel,Apartment,0.9,18:20:14,7,White Water (Downtown)
2037,WhatsApp,30-Mar-20,Large,mediterraneo,Wings,15.27,0,Cash,Sammie,Apartment,0.3,20:08:39,2,White Water (Downtown)
2038,Website,31-Mar-20,Large,ckn_alfredo,Wings,19.5,3,Card,Angel,House,2.5,11:36:25,21,North End
2039,Call Center,31-Mar-20,Large,sicilian,Wings,19.25,3,Card,Angel,House,2.2,12:54:20,18,Collister North
2040,Website,31-Mar-20,Large,peppr_salami,Wings,15.27,4.73,Cash,Sammie,Apartment,0.7,14:35:03,5,White Water (Downtown)
2041,Website,31-Mar-20,Medium,ital_supr,Drink,13.24,2,Card,Sammie,House,2.5,16:41:48,21,North End
2042,Website,31-Mar-20,XLarge,ckn_pesto,"Wings , Drink",26.83,4,Card,Angel,House,3.2,17:37:57,28,West Glennwood
2043,Website,31-Mar-20,XLarge,ital_supr,"Wings , Drink",26.94,4,Card,Sammie,House,7.3,18:26:51,77,Hidden Springs
2044,Call Center,31-Mar-20,Large,peppr_salami,Wings,15.18,4,Card,Sammie,House,1.7,19:21:04,14,Collister South
2045,Call Center,31-Mar-20,Large,four_cheese,"Wings , Drink",24.72,5,Card,Angel,Business,2.8,20:10:24,24,Garden City
2046,Website,31-Mar-20,Large,soppressata,Wings,16.78,4.22,Cash,Sammie,House,2.5,20:28:41,21,North End
2047,Website,1-Apr-20,Medium,big_meat,Drink,12.54,3,Card,Sammie,House,2.6,11:41:58,22,Collister North
2048,Call Center,1-Apr-20,XXL Pizza,ital_supr,"Wings, Pasta, Salad",46.44,5,Card,Paul,House,1,12:19:01,8,Collister North
2049,WhatsApp,1-Apr-20,Large,spicy_ital,Wings,15.87,3,Card,Angel,House,3.7,13:01:56,33,North End
2050,Website,1-Apr-20,Large,spin_pestoach_supr,Wings,16.77,2,Card,Sammie,House,2.6,14:13:42,22,West Glennwood
2051,WhatsApp,1-Apr-20,Large,thai_ckn,Wings,17.51,2.49,Cash,Angel,Apartment,2.1,16:39:11,17,Garden City
2052,Call Center,1-Apr-20,XLarge,thai_ckn,"Wings , Drink",29.3,12,Card,Tim,House,4.6,17:38:35,43,Bogus Basin
2053,WhatsApp,1-Apr-20,Large,pepperoni,Wings,19.95,0,Card,Paul,House,5.5,18:07:04,54,Bogus Basin
2054,Website,1-Apr-20,Large,bbq_ckn,"Wings , Drink",22.08,3,Card,Sammie,Apartment,0.3,18:53:16,2,White Water (Downtown)
2055,WhatsApp,1-Apr-20,XLarge,cali_ckn,"Wings , Drink",28.44,4,Card,Angel,House,3.1,20:12:39,27,West Glennwood
2056,Call Center,2-Apr-20,Large,ital_supr,"Wings , Drink",22.07,4,Card,Sammie,House,2.2,12:34:44,18,Garden City
2057,WhatsApp,2-Apr-20,Medium,bbq_ckn,Drink,14.61,0.39,Cash,Angel,Business,3.3,12:55:54,29,Garden City
2058,Website,2-Apr-20,XXL Pizza,big_meat,"Wings, Pasta, Salad",51.72,5,Card,Angel,Apartment,2.6,14:02:39,22,White Water (Downtown)
2059,Call Center,2-Apr-20,Large,green_garden,Wings,19.95,5,Card,Angel,House,2.5,16:00:16,21,White Water (Downtown)
2060,WhatsApp,2-Apr-20,Large,ital_supr,Wings,19.41,3,Card,Sammie,Apartment,2,16:09:37,16,North End
2061,Call Center,2-Apr-20,XXL,ital_supr,"Wings,Drink, Pasta",40.59,0,Card,Tim,Apartment,3,17:11:54,26,North End
2062,Website,2-Apr-20,Medium,pep_msh_pep,Drink,12.27,2,Card,Tim,House,0.9,17:38:30,7,Collister North
2063,WhatsApp,2-Apr-20,XXL,pepperoni,"Wings,Drink, Pasta",40.59,5,Card,Sammie,House,1.5,17:48:24,12,White Water (Downtown)
2064,Call Center,2-Apr-20,XLarge,southw_ckn,"Wings , Drink",25.78,5,Card,Paul,House,3.4,18:42:59,30,West Glennwood
2065,WhatsApp,2-Apr-20,XXL Pizza,prsc_argla,"Wings, Pasta, Salad",62.33,2,Card,Sammie,House,2.4,19:41:18,20,Garden City
2066,Website,2-Apr-20,Large,spicy_ital,Wings,17.75,2.25,Cash,Angel,House,0.9,20:19:01,7,Collister South
2067,Call Center,3-Apr-20,Large,classic_dlx,Wings,17.18,1.82,Cash,Sammie,Apartment,2.5,12:12:20,21,Garden City
2068,Call Center,3-Apr-20,Large,spin_pesto,Wings,17,1.5,Card,Angel,Apartment,2,12:42:46,16,Garden City
