Order_ID,Order_Channel,Order_Date,Pizza_Size,Pizza_Type,Side_Order,Order_Amount,Tip,Payment_Method
2141,Website,4/8/2020,Large,the_greek,Wings,15.27,5,Card
2142,Website,4/8/2020,Large,classic_dlx,Wings,16.08,3.92,Cash
2143,WhatsApp,4/8/2020,Large,hawaiian,Wings,19.36,5.64,Cash
2144,Call Center,4/8/2020,XLarge,sicilian,"Wings , Drink",25.98,3,Card
2145,WhatsApp,4/8/2020,Large,ital_supr,"Wings , Drink",20.17,3,Card
2146,WhatsApp,4/8/2020,XXL,sicilian,"Wings,Drink, Pasta",35.17,5,Card
2147,Website,4/8/2020,XLarge,veggie_veg,"Wings , Drink",31.43,8,Card
2148,Call Center,4/8/2020,Large,spin_pestoach_supr,Wings,17.29,2.71,Cash
2149,Website,4/8/2020,Large,cali_ckn,"Wings , Drink",20.21,5,Card
2150,Website,4/8/2020,Medium,ital_supr,Drink,14.65,0.35,Cash
2151,Website,4/9/2020,Large,pepperoni,Wings,15.18,5,Card
2152,Call Center,4/9/2020,XXL,thai_ckn,"Wings,Drink, Pasta",39.54,6,Card
2153,Website,4/9/2020,Medium,pepperoni,No Side,11.86,2,Card
2154,Website,4/9/2020,Large,ckn_pesto,"Wings , Drink",20.57,2,Card
2155,Website,4/9/2020,XXL,pep_msh_pep,"Wings,Drink, Pasta",38.9,5.1,Cash
2156,Website,4/9/2020,Medium,pep_msh_pep,Drink,14.65,2.35,Cash
2157,WhatsApp,4/9/2020,Medium,five_cheese,Drink,12.87,0,Cash
2158,Website,4/10/2020,Large,veggie_veg,Wings,18.25,2,Card
2159,Call Center,4/10/2020,XXL,bbq_ckn,"Wings,Drink, Pasta",35.55,2,Card
2160,WhatsApp,4/10/2020,XLarge,thai_ckn,"Wings , Drink",28.53,1.47,Cash
2161,WhatsApp,4/10/2020,Large,southw_ckn,Wings,16.73,2,Card
2162,Call Center,4/10/2020,Medium,big_meat,Drink,12.54,3,Card
2163,Call Center,4/10/2020,XLarge,cali_ckn,"Wings , Drink",30,4,Card
2164,Website,4/10/2020,XLarge,ckn_pesto,"Wings , Drink",27.85,3.15,Cash
2165,Website,4/10/2020,Large,five_cheese,"Wings , Drink",22.44,2,Card
2166,Website,4/10/2020,XXL,four_cheese,"Wings,Drink, Pasta",39.02,4.98,Cash
2167,WhatsApp,4/10/2020,Large,ital_supr,Wings,17.42,3,Card
2168,Call Center,4/10/2020,XXL,ital_supr,"Wings,Drink, Pasta",38.48,2,Card
2169,Website,4/10/2020,XLarge,napolitana,"Wings , Drink",33.17,6.83,Cash
2170,WhatsApp,4/10/2020,Medium,prsc_argla,No Side,10.26,1.5,Card
2171,WhatsApp,4/10/2020,Large,sicilian,"Wings , Drink",22.08,0,Card
2172,Website,4/10/2020,Large,spin_pestoach_supr,Wings,19.26,5,Card
2173,Website,4/10/2020,Large,spin_pestoach_supr,"Wings , Drink",24.46,5,Card
2174,WhatsApp,4/10/2020,Large,spin_pestoach_supr,"Wings , Drink",23.67,5,Card
2175,WhatsApp,4/10/2020,XLarge,the_greek,"Wings , Drink",25.67,4.33,Card
2176,WhatsApp,4/10/2020,Medium,napolitana,Drink,14.65,3.35,Card
2177,Website,4/10/2020,Large,bbq_ckn,Wings,16.07,4,Card
2178,Call Center,4/10/2020,Medium,napolitana,Drink,14.65,2,Card
2179,Call Center,4/10/2020,XLarge,peppr_salami,"Wings , Drink",31.95,8.05,Cash
2180,WhatsApp,4/10/2020,Large,bbq_ckn,"Wings , Drink",21.28,3.72,Cash
2181,WhatsApp,4/10/2020,XLarge,cali_ckn,"Wings , Drink",32.98,3,Card
2182,Call Center,4/10/2020,Medium,classic_dlx,Drink,14.65,2,Card
2183,Call Center,4/10/2020,Large,four_cheese,"Wings , Drink",22.08,3,Card
2184,Website,4/10/2020,Medium,mediterraneo,Drink,12.01,3,Cash
2185,Website,4/10/2020,Large,napolitana,"Wings , Drink",21,3,Cash
2186,Website,4/10/2020,Large,the_greek,"Wings , Drink",24.34,4.66,Cash
2187,WhatsApp,4/10/2020,XLarge,spicy_ital,"Wings , Drink",32.69,2,Card
2188,Website,4/10/2020,Large,veggie_veg,"Wings , Drink",21,2,Card
2189,WhatsApp,4/10/2020,Medium,mexicana,Drink,14.1,3,Card
2190,Website,4/10/2020,XXL,sicilian,"Wings,Drink, Pasta",35.52,4,Card
2191,Website,4/10/2020,XLarge,spicy_ital,"Wings , Drink",27.36,3,Card
2192,Website,4/10/2020,Medium,five_cheese,No Side,11.48,3,Card
2193,Call Center,4/10/2020,Large,pepperoni,"Wings , Drink",21.55,4,Card
2194,Call Center,4/10/2020,Large,pep_msh_pep,Wings,15.71,1,Card
2195,WhatsApp,4/11/2020,Large,calabrese,"Wings , Drink",22.61,0,Card
2196,Call Center,4/11/2020,Large,hawaiian,Wings,17.31,2.69,Cash
2197,Call Center,4/11/2020,XLarge,napolitana,"Wings , Drink",26.31,3.69,Cash
2198,Website,4/11/2020,XLarge,veggie_veg,"Wings , Drink",31.07,1.93,Cash
2199,Website,4/11/2020,Large,hawaiian,"Wings , Drink",22.59,7.41,Cash
2200,Website,4/11/2020,Large,soppressata,Wings,15.18,2,Card
2201,WhatsApp,4/11/2020,Large,green_garden,"Wings , Drink",24.68,6.32,Cash
2202,Website,4/11/2020,Medium,hawaiian,No Side,11.86,4,Card
2203,Website,4/11/2020,Large,ital_supr,Wings,18.99,3.5,Card
2204,Website,4/11/2020,Large,prsc_argla,Wings,15.71,3,Card
2205,Website,4/11/2020,XLarge,pep_msh_pep,"Wings , Drink",25.47,3,Card
2206,Call Center,4/11/2020,Large,southw_ckn,"Wings , Drink",21,3,Card
2207,Call Center,4/11/2020,Large,bbq_ckn,Wings,15.72,4.28,Cash
2208,WhatsApp,4/11/2020,Medium,four_cheese,Drink,14.66,3,Card
2209,WhatsApp,4/11/2020,Large,ckn_alfredo,"Wings , Drink",24.94,6,Card
2210,Website,4/11/2020,Large,spin_pesto,"Wings , Drink",22.6,5,Card
2211,Call Center,4/11/2020,XXL,veggie_veg,"Wings,Drink, Pasta",41.13,5.87,Card
2212,Call Center,4/11/2020,XLarge,napolitana,"Wings , Drink",25.87,3,Card
2213,Website,4/11/2020,Large,pepperoni,"Wings , Drink",22.15,0,Card
2214,Website,4/11/2020,Large,spicy_ital,Wings,15.44,3,Card
2215,Website,4/11/2020,Large,veggie_veg,Wings,17.56,2.44,Cash
2216,Website,4/11/2020,Large,four_cheese,Wings,15.97,2,Card
2217,Call Center,4/11/2020,Large,prsc_argla,Wings,17.18,0,Card
2218,Website,4/11/2020,Large,calabrese,Wings,17.18,1,Card
2219,WhatsApp,4/12/2020,Medium,cali_ckn,Drink,14.65,0,Card
2220,Website,4/12/2020,Large,sicilian,Wings,18.26,2,Card
2221,Website,4/12/2020,Large,soppressata,Wings,15.27,3.73,Cash
2222,Website,4/12/2020,XXL,ital_supr,"Wings,Drink, Pasta",37.85,0,Card
2223,Website,4/12/2020,Large,soppressata,"Wings , Drink",20.03,2.97,Cash
2224,Website,4/12/2020,Large,thai_ckn,Wings,17.84,3,Card
2225,Website,4/12/2020,Large,the_greek,"Wings , Drink",21.5,3.5,Cash
2226,Call Center,4/12/2020,XLarge,classic_dlx,"Wings , Drink",31.21,3,Card
2227,Website,4/12/2020,Medium,ital_supr,Drink,14.65,3,Card
2228,Website,4/12/2020,Large,the_greek,"Wings , Drink",21,6,Cash
2229,WhatsApp,4/12/2020,Large,cali_ckn,Wings,16.78,3,Card
2230,Website,4/12/2020,XLarge,ital_supr,"Wings , Drink",25.66,5.34,Cash
2231,Website,4/12/2020,Large,peppr_salami,Wings,15.38,1,Card
2232,Call Center,4/12/2020,Large,sicilian,Wings,17.28,2,Card
2233,Website,4/12/2020,Large,ital_supr,"Wings , Drink",22.08,2,Card
2234,Website,4/12/2020,Large,mexicana,Wings,17.18,3.82,Cash
2235,Website,4/12/2020,XLarge,southw_ckn,"Wings , Drink",25.92,2.08,Cash
2236,WhatsApp,4/12/2020,XLarge,classic_dlx,"Wings , Drink",31.5,5,Card
2237,Website,4/12/2020,Large,brie_carre,Wings,18.37,3,Card
2238,Website,4/12/2020,Large,four_cheese,Wings,18.9,2,Card
2239,Website,4/12/2020,Large,peppr_salami,"Wings , Drink",24.92,5,Card
2240,Call Center,4/13/2020,Medium,sicilian,Drink,14.65,2.35,Cash
2241,Call Center,4/13/2020,Large,cali_ckn,Wings,16.78,3.22,Cash
2242,Call Center,4/13/2020,Large,sicilian,"Wings , Drink",20.78,5,Card
2243,Call Center,4/13/2020,Large,ital_supr,"Wings , Drink",21.36,5,Card
2244,Website,4/13/2020,Medium,classic_dlx,Drink,14.65,2.35,Card
2245,Call Center,4/13/2020,Large,pep_msh_pep,"Wings , Drink",20.57,3,Cash
2246,Call Center,4/13/2020,Medium,ckn_alfredo,Drink,12.273,0,Cash
2247,Website,4/13/2020,Large,spin_pestoach_supr,Wings,19.78,1,Card
2248,Call Center,4/13/2020,Large,bbq_ckn,"Wings , Drink",21.37,0,Card
2249,Website,4/13/2020,Large,five_cheese,"Wings , Drink",23.48,4,Card
2250,Call Center,4/14/2020,Large,pep_msh_pep,Wings,17.84,2.16,Card
2251,Website,4/14/2020,XLarge,prsc_argla,"Wings , Drink",28.44,3,Card
2252,WhatsApp,4/14/2020,XLarge,spin_pestoach_supr,"Wings , Drink",28.44,2.56,Cash
2253,Call Center,4/14/2020,Medium,thai_ckn,Drink,12.38,2,Card
2254,Call Center,4/14/2020,Large,bbq_ckn,Wings,19.25,4,Card
2255,Call Center,4/14/2020,XLarge,the_greek,"Wings , Drink",26.31,0.69,Cash
2256,Website,4/14/2020,Medium,four_cheese,Drink,14.65,0,Card
2257,Call Center,4/14/2020,Medium,ital_supr,Drink,14.65,3.35,Card
2258,Call Center,4/14/2020,Large,prsc_argla,Wings,17.18,2.82,Cash
2259,WhatsApp,4/14/2020,XLarge,southw_ckn,"Wings , Drink",25.78,5,Card
2260,Website,4/14/2020,Medium,classic_dlx,Drink,14.94,3.06,Cash
2261,Website,4/14/2020,XLarge,ital_supr,"Wings , Drink",28.04,5,Card
2262,Website,4/15/2020,Large,ital_supr,"Wings , Drink",20.46,6.54,Cash
2263,Website,4/15/2020,Medium,ital_supr,Drink,14.65,3,Card
2264,Website,4/15/2020,Large,big_meat,Wings,16.77,2,Card
2265,WhatsApp,4/15/2020,XLarge,ital_supr,"Wings , Drink",30.01,3,Card
2266,Website,4/15/2020,Medium,ital_supr,Drink,13.97,0,Card
2267,WhatsApp,4/15/2020,XLarge,southw_ckn,"Wings , Drink",26.31,3.69,Cash
2268,WhatsApp,4/15/2020,XLarge,southw_ckn,"Wings , Drink",28.73,5,Card
2269,WhatsApp,4/15/2020,Medium,veggie_veg,Drink,14.65,0,Card
2270,Website,4/15/2020,XLarge,calabrese,"Wings , Drink",30.8,5,Card
2271,Call Center,4/15/2020,Medium,thai_ckn,Drink,14.65,2,Card
2272,Website,4/15/2020,Medium,spin_pestoach_supr,No Side,11.48,2,Card
2273,Call Center,4/15/2020,Large,thai_ckn,Wings,15.71,3,Card
2274,Website,4/15/2020,XLarge,veggie_veg,"Wings , Drink",31.61,7,Card
2275,Call Center,4/15/2020,Large,napolitana,"Wings , Drink",23.14,0,Card
2276,Call Center,4/15/2020,Large,hawaiian,"Wings , Drink",24.8,3,Card
2277,Website,4/16/2020,Large,southw_ckn,Wings,19.94,5.06,Cash
2278,WhatsApp,4/16/2020,Large,five_cheese,Wings,15.18,0,Card
2279,Call Center,4/16/2020,Large,cali_ckn,Wings,19.63,2,Card
2280,Call Center,4/16/2020,XLarge,spicy_ital,"Wings , Drink",27.25,6,Card
2281,WhatsApp,4/16/2020,XXL Pizza,sicilian,"Wings, Pasta, Salad",58.61,10,Card
2282,WhatsApp,4/16/2020,Large,spin_pestoach_supr,Wings,17.42,2,Card
2283,Website,4/16/2020,Medium,five_cheese,Drink,13.3,6.7,Cash
2284,Website,4/16/2020,Medium,spin_pestoach_supr,Drink,14.65,2,Card
2285,Call Center,4/16/2020,Large,pepperoni,Wings,15.72,5,Card
2286,Website,4/16/2020,XXL,thai_ckn,"Wings,Drink, Pasta",35.92,4.47,Cash
2287,Website,4/16/2020,Large,ckn_pesto,Wings,16.77,3.23,Cash
2288,Call Center,4/16/2020,Large,four_cheese,Wings,18.25,1.75,Cash
2289,Call Center,4/16/2020,Medium,ital_supr,Drink,14.65,3,Card
2290,WhatsApp,4/16/2020,XLarge,mexicana,"Wings , Drink",28.44,1.56,Cash
2291,WhatsApp,4/17/2020,XLarge,prsc_argla,"Wings , Drink",27.11,5,Card
2292,WhatsApp,4/17/2020,Medium,spin_pesto,Drink,12.27,3.73,Cash
2293,Website,4/17/2020,Medium,veggie_veg,Drink,14.01,1.99,Cash
2294,WhatsApp,4/17/2020,Large,prsc_argla,"Wings , Drink",24.16,6,Card
2295,Website,4/17/2020,Large,napolitana,"Wings , Drink",20.49,3,Card
2296,Website,4/17/2020,Medium,five_cheese,Drink,14.64,2.36,Cash
2297,Call Center,4/17/2020,Medium,mexicana,Drink,14.65,2.75,Cash
2298,Call Center,4/17/2020,Large,peppr_salami,Wings,16.78,2.22,Cash
2299,Call Center,4/17/2020,Large,prsc_argla,Wings,19.13,4,Card
2300,Website,4/17/2020,Large,veggie_veg,Wings,15.27,3,Card
2301,Website,4/17/2020,Large,five_cheese,Wings,18.57,5,Card
2302,Website,4/17/2020,Large,green_garden,"Wings , Drink",23.86,3.14,Cash
2303,WhatsApp,4/17/2020,XLarge,soppressata,"Wings , Drink",28.84,0,Card
2304,WhatsApp,4/17/2020,Large,spin_pestoach_supr,Wings,19.25,2.5,Card
2305,Call Center,4/17/2020,XLarge,ital_supr,"Wings , Drink",33.2,5,Card
2306,WhatsApp,4/17/2020,Large,pep_msh_pep,Wings,15.71,4.29,Cash
2307,Website,4/18/2020,Large,thai_ckn,Wings,16.6,5.4,Cash
2308,Website,4/18/2020,XLarge,calabrese,"Wings , Drink",25.6,4,Card
2309,Website,4/18/2020,Medium,hawaiian,Drink,14.65,3.35,Cash
2310,WhatsApp,4/18/2020,Large,ital_supr,Wings,18.9,6,Card
2311,WhatsApp,4/18/2020,Large,napolitana,"Wings , Drink",21.28,3,Card
2312,Website,4/18/2020,XLarge,southw_ckn,"Wings , Drink",25.52,1.48,Cash
2313,Website,4/18/2020,Large,spicy_ital,Wings,19.51,1.49,Cash
2314,Website,4/18/2020,Large,bbq_ckn,"Wings , Drink",23.33,1.67,Card
2315,Call Center,4/18/2020,XLarge,classic_dlx,"Wings , Drink",32.4,3.6,Cash
2316,Website,4/18/2020,XXL Pizza,classic_dlx,"Wings, Pasta, Salad",55.42,10,Card
2317,Call Center,4/18/2020,Large,ital_supr,Wings,19.47,5.53,Cash
2318,Website,4/18/2020,Large,napolitana,"Wings , Drink",24.8,5.2,Cash
2319,Call Center,4/18/2020,Large,sicilian,Wings,15.72,4,Card
2320,Call Center,4/19/2020,XXL Pizza,sicilian,"Wings, Pasta, Salad",70.58,5,Card
2321,Call Center,4/19/2020,Large,southw_ckn,"Wings , Drink",21,4,Card
2322,Website,4/19/2020,XLarge,southw_ckn,"Wings , Drink",26.01,3.99,Cash
2323,Website,4/19/2020,Large,spin_pesto,Wings,16.77,1,Card
2324,Website,4/19/2020,XLarge,spin_pestoach_supr,"Wings , Drink",28.96,0.14,Cash
2325,Website,4/19/2020,XLarge,thai_ckn,"Wings , Drink",26.31,4,Card
2326,Website,4/19/2020,Large,ckn_alfredo,Wings,16.5,3.5,Cash
2327,Call Center,4/19/2020,XLarge,hawaiian,"Wings , Drink",25.1,3,Card
2328,Website,4/19/2020,Large,ital_supr,Wings,19.05,5,Cash
2329,WhatsApp,4/19/2020,Large,prsc_argla,"Wings , Drink",22.26,3,Card
2330,Call Center,4/19/2020,Large,big_meat,"Wings , Drink",21.28,5,Card
2331,Call Center,4/19/2020,Large,four_cheese,"Wings , Drink",22.08,3.92,Card
2332,Website,4/19/2020,XLarge,bbq_ckn,"Wings , Drink",25.66,5,Card
2333,Website,4/19/2020,XLarge,big_meat,"Wings , Drink",25.78,7.22,Cash
2334,Call Center,4/19/2020,Medium,peppr_salami,No Side,8.83,0,Card
2335,Call Center,4/19/2020,Medium,hawaiian,Drink,14.65,1,Card
2336,Call Center,4/19/2020,Large,ital_supr,Wings,15.18,2,Card
2337,Call Center,4/19/2020,XXL,veggie_veg,"Wings,Drink, Pasta",43,7,Card
2338,Website,4/19/2020,XLarge,calabrese,"Wings , Drink",27.38,5,Card
2339,Website,4/19/2020,Large,pep_msh_pep,Wings,16.24,0,Card
2340,Website,4/19/2020,Large,cali_ckn,"Wings , Drink",23.07,3,Card
2341,Website,4/19/2020,Medium,southw_ckn,No Side,11.36,0.64,Cash
2342,Website,4/19/2020,Large,classic_dlx,Wings,15.44,4,Card
2343,WhatsApp,4/19/2020,XXL,veggie_veg,"Wings,Drink, Pasta",39.83,2,Card
2344,Call Center,4/19/2020,XXL Pizza,napolitana,"Wings, Pasta, Salad",52.97,8,Card
2345,Website,4/19/2020,Medium,southw_ckn,No Side,11.48,3.52,Cash
2346,Website,4/21/2020,XXL Pizza,veggie_veg,"Wings, Pasta, Salad",65.27,5,Card
2347,Website,4/21/2020,Medium,classic_dlx,Drink,12.54,1.5,Card
2348,Website,4/21/2020,Large,pepperoni,"Wings , Drink",21.8,3,Card
2349,Website,4/21/2020,Large,southw_ckn,Wings,19.13,2,Card
2350,Website,4/21/2020,Large,thai_ckn,"Wings , Drink",20.22,2,Card
2351,Website,4/21/2020,Large,pep_msh_pep,"Wings , Drink",20.33,1,Card
2352,Website,4/21/2020,Large,sicilian,"Wings , Drink",24.45,0,Card
2353,Call Center,4/21/2020,XLarge,sicilian,"Wings , Drink",25.66,2,Card
2354,WhatsApp,4/21/2020,XLarge,bbq_ckn,"Wings , Drink",28.44,3.56,Card
2355,Website,4/21/2020,Medium,sicilian,Drink,14.65,5,Card
2356,Call Center,4/21/2020,Medium,southw_ckn,Drink,14.65,0,Card
2357,Call Center,4/22/2020,Large,spin_pestoach_supr,"Wings , Drink",23.67,0.33,Cash
2358,Call Center,4/22/2020,XLarge,five_cheese,"Wings , Drink",26.31,5.69,Cash
2359,WhatsApp,4/22/2020,Large,the_greek,Wings,19.41,6,Card
2360,Website,4/22/2020,Large,bbq_ckn,Wings,18.37,4,Card
2361,Call Center,4/22/2020,Large,cali_ckn,Wings,17.84,2.16,Cash
2362,Website,4/22/2020,XLarge,the_greek,"Wings , Drink",27.35,3,Card
2363,Website,4/22/2020,Large,cali_ckn,"Wings , Drink",20.83,4.17,Cash
2364,Website,4/22/2020,XLarge,classic_dlx,"Wings , Drink",28.43,3.57,Cash
2365,Call Center,4/22/2020,Large,ital_supr,"Wings , Drink",21.43,3,Card
2366,Call Center,4/22/2020,Large,sicilian,"Wings , Drink",24.55,2,Card
2367,WhatsApp,4/23/2020,Large,five_cheese,Wings,18.9,5,Card
2368,WhatsApp,4/23/2020,XXL,sicilian,"Wings,Drink, Pasta",40.05,8,Card
2369,WhatsApp,4/23/2020,Large,ckn_alfredo,"Wings , Drink",24.19,2.81,Cash
2370,WhatsApp,4/23/2020,Large,ital_supr,"Wings , Drink",21,5,Cash
2371,Website,4/23/2020,Large,pepperoni,"Wings , Drink",23.14,2,Card
2372,Website,4/23/2020,Large,ckn_pesto,Wings,17.84,4.16,Cash
2373,Website,4/23/2020,Large,napolitana,"Wings , Drink",21.43,5,Card
2374,Website,4/23/2020,Large,ckn_alfredo,Wings,16.77,4,Card
2375,WhatsApp,4/23/2020,Large,peppr_salami,"Wings , Drink",21,4,Card
2376,WhatsApp,4/23/2020,XXL,napolitana,"Wings,Drink, Pasta",40.95,2.05,Cash
2377,WhatsApp,4/23/2020,Large,peppr_salami,Wings,16.78,5,Card
2378,Call Center,4/23/2020,Medium,spicy_ital,No Side,11.48,3.52,Cash
2379,Website,4/23/2020,XLarge,spin_pestoach_supr,"Wings , Drink",25.86,3,Card
2380,WhatsApp,4/23/2020,Large,hawaiian,Wings,16.09,3.91,Cash
2381,WhatsApp,4/23/2020,Medium,ital_supr,Drink,14.65,3,Card
2382,WhatsApp,4/23/2020,XLarge,pepperoni,"Wings , Drink",27.35,4,Card
2383,WhatsApp,4/23/2020,Medium,calabrese,Drink,12.51,3,Card
2384,Call Center,4/24/2020,Large,ckn_pesto,"Wings , Drink",24.22,3.78,Cash
2385,Website,4/24/2020,Large,ckn_alfredo,"Wings , Drink",22.6,5,Card
2386,Website,4/24/2020,XLarge,classic_dlx,"Wings , Drink",26.8,5,Card
2387,WhatsApp,4/24/2020,Medium,hawaiian,Drink,14.49,5.51,Cash
2388,WhatsApp,4/24/2020,Large,big_meat,"Wings , Drink",22.08,3,Card
2389,WhatsApp,4/24/2020,XLarge,napolitana,"Wings , Drink",27.1,2,Card
2390,WhatsApp,4/24/2020,Large,ckn_alfredo,Wings,18.24,6.76,Cash
2391,Call Center,4/24/2020,Large,pepperoni,Wings,15.71,1,Card
2392,Website,4/24/2020,Medium,prsc_argla,Drink,14.39,3.61,Cash
2393,WhatsApp,4/24/2020,Large,spin_pestoach_supr,"Wings , Drink",23.67,1.33,Cash
2394,WhatsApp,4/24/2020,XXL,bbq_ckn,"Wings,Drink, Pasta",38.81,4,Card
2395,WhatsApp,4/24/2020,Large,bbq_ckn,"Wings , Drink",21,6,Cash
2396,Call Center,4/24/2020,Large,pepperoni,"Wings , Drink",21.64,5,Card
2397,WhatsApp,4/24/2020,XXL,southw_ckn,"Wings,Drink, Pasta",35.19,10,Card
2398,WhatsApp,4/24/2020,Large,five_cheese,"Wings , Drink",23.86,2,Card
2399,Call Center,4/24/2020,Large,four_cheese,Wings,15.44,2,Card
2400,Website,4/24/2020,Large,hawaiian,"Wings , Drink",24.72,9.28,Cash
2401,Website,4/24/2020,Medium,the_greek,Drink,13.28,2,Card
2402,Call Center,4/24/2020,Large,ital_supr,Wings,19.94,2,Card
2403,Call Center,4/24/2020,Large,ckn_alfredo,Wings,15.27,4.73,Cash
2404,WhatsApp,4/24/2020,XXL,ital_supr,"Wings,Drink, Pasta",38.47,5,Card
2405,Call Center,4/24/2020,Large,veggie_veg,"Wings , Drink",23.48,0,Card
2406,Call Center,4/24/2020,Large,mexicana,"Wings , Drink",24.94,5,Card
2407,Website,4/25/2020,Large,ital_supr,"Wings , Drink",24.2,1,Card
2408,Website,4/25/2020,Large,peppr_salami,"Wings , Drink",23.66,5,Card
2409,WhatsApp,4/25/2020,Large,spin_pesto,"Wings , Drink",24.19,5,Card
2410,Call Center,4/25/2020,XLarge,spin_pestoach_supr,"Wings , Drink",32.18,4,Card
2411,Website,4/25/2020,Medium,spin_pestoach_supr,Drink,14.65,2,Card
2412,Website,4/25/2020,XXL,spin_pestoach_supr,"Wings,Drink, Pasta",35.53,2,Card
2413,Website,4/25/2020,XLarge,veggie_veg,"Wings , Drink",25.34,3,Card
2414,Website,4/25/2020,Medium,classic_dlx,Drink,12.42,2,Card
2415,Call Center,4/25/2020,Large,five_cheese,Wings,19.27,4.31,Card
2416,WhatsApp,4/25/2020,XLarge,ital_supr,"Wings , Drink",28.67,6,Card
2417,WhatsApp,4/25/2020,Large,southw_ckn,"Wings , Drink",20.13,2,Card
2418,WhatsApp,4/25/2020,Large,cali_ckn,Wings,16.78,3.22,Cash
2419,WhatsApp,4/25/2020,Large,five_cheese,"Wings , Drink",21.01,4,Card
2420,WhatsApp,4/25/2020,XLarge,pepperoni,"Wings , Drink",27.38,2.62,Card
2421,WhatsApp,4/25/2020,Medium,big_meat,No Side,11.86,1,Card
2422,Website,4/25/2020,XLarge,classic_dlx,"Wings , Drink",30.41,4.59,Cash
2423,WhatsApp,4/25/2020,XLarge,sicilian,"Wings , Drink",32.76,5,Cash
2424,Website,4/26/2020,XLarge,spicy_ital,"Wings , Drink",28.44,6.56,Cash
2425,Website,4/26/2020,XLarge,spicy_ital,"Wings , Drink",32.67,4,Card
2426,Call Center,4/26/2020,Large,four_cheese,Wings,17.18,2,Card
2427,Call Center,4/26/2020,Medium,southw_ckn,No Side,0,0,-
2428,Website,4/26/2020,Large,thai_ckn,"Wings , Drink",22.06,2,Card
2429,Website,4/26/2020,XLarge,bbq_ckn,"Wings , Drink",32.67,16.6,Card
2430,Website,4/26/2020,Medium,thai_ckn,No Side,11.86,3.24,Cash
2431,Website,4/26/2020,Large,pepperoni,Wings,15.72,2,Card
2432,Website,4/26/2020,Large,pepperoni,Wings,16.95,5,Card
2433,WhatsApp,4/26/2020,XLarge,soppressata,"Wings , Drink",26.45,4.55,Cash
2434,WhatsApp,4/26/2020,Large,five_cheese,Wings,17.15,5.1,Cash
2435,Website,4/26/2020,Large,sicilian,Wings,15.71,2.29,Cash
2436,Website,4/26/2020,Medium,southw_ckn,Drink,13.95,3,Card
2437,Call Center,4/26/2020,Large,spin_pesto,"Wings , Drink",21.43,0,Card
2438,Website,4/26/2020,Large,veggie_veg,"Wings , Drink",23.01,2,Card
2439,Call Center,4/26/2020,Medium,spicy_ital,Drink,14.65,1.55,Cash
2440,Website,4/26/2020,XLarge,napolitana,"Wings , Drink",26.17,3,Card
2441,Call Center,4/26/2020,Large,peppr_salami,"Wings , Drink",24.46,3,Card
2442,Call Center,4/26/2020,XLarge,thai_ckn,"Wings , Drink",26.66,1,Card
2443,Call Center,4/26/2020,Large,veggie_veg,Wings,19.31,3.69,Cash
2444,Call Center,4/26/2020,XLarge,big_meat,"Wings , Drink",29.95,0,Card
2445,Call Center,4/27/2020,XLarge,calabrese,"Wings , Drink",27.44,5,Card
2446,WhatsApp,4/27/2020,XLarge,ckn_alfredo,"Wings , Drink",28.75,2,Card
2447,WhatsApp,4/27/2020,XXL,the_greek,"Wings,Drink, Pasta",42.21,3,Cash
2448,WhatsApp,4/27/2020,Medium,sicilian,No Side,11.48,3,Card
2449,Call Center,4/27/2020,Large,spicy_ital,"Wings , Drink",22.99,2,Card
2450,Website,4/27/2020,Large,prsc_argla,"Wings , Drink",21.69,5,Card
2451,Website,4/27/2020,Large,southw_ckn,"Wings , Drink",21.63,2.37,Cash
2452,Call Center,4/27/2020,Large,thai_ckn,"Wings , Drink",23.48,2.52,Cash
2453,Website,4/27/2020,XLarge,big_meat,"Wings , Drink",26.18,3,Card
2454,WhatsApp,4/27/2020,XLarge,hawaiian,"Wings , Drink",26.78,4,Card
2455,Website,4/27/2020,Medium,ital_supr,Drink,12.87,5,Card
2456,Website,4/28/2020,Medium,mediterraneo,Drink,13.95,2.05,Cash
2457,Call Center,4/28/2020,Large,sicilian,Wings,15.71,2,Card
2458,Call Center,4/28/2020,Large,spin_pestoach_supr,Wings,19.8,2,Card
2459,Website,4/28/2020,Large,spin_pestoach_supr,Wings,15.72,2.28,Cash
2460,Website,4/28/2020,Large,the_greek,"Wings , Drink",20.83,2.17,Cash
2461,Website,4/28/2020,XLarge,veggie_veg,"Wings , Drink",34.03,5,Card
2462,WhatsApp,4/28/2020,Large,classic_dlx,Wings,15.72,4.28,Cash
2463,Website,4/28/2020,Large,peppr_salami,Wings,18.24,5,Card
2464,Call Center,4/28/2020,Medium,hawaiian,No Side,11.48,1.52,Cash
2465,Call Center,4/28/2020,Large,hawaiian,Wings,18.9,1.1,Cash
2466,Call Center,4/28/2020,XLarge,soppressata,"Wings , Drink",29.47,2,Card
2467,Call Center,4/29/2020,Large,spin_pestoach_supr,Wings,18.9,5,Card
2468,WhatsApp,4/29/2020,XLarge,thai_ckn,"Wings , Drink",27.63,3,Card
